PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
152018,01-DEC-12,30-NOV-13,Settled,KINDRED HOSPITAL NORTHERN INDIANA       ,215 W 4TH ST  STE 200                   ,,MISHAWAKA                               ,IN                                      ,46544                                   ,ST. JOSEPH                              ,,,,,,,,,,32,11680,6497,,8530,,78.9,,252,,341,,,,,,,
152020,01-JUL-13,30-JUN-14,Settled,ST VINCENT SETON SPECIALTY HOSP INDY    ,8050 TOWNSHIP LINE ROAD                 ,,INDIANAPOLIS                            ,IN                                      ,46260                                   ,MARION                                  ,,,,,,,,,,74,27010,13604,842,22113,,295.92,,392,21,621,,,,,,,
152021,01-JUL-13,30-JUN-14,Settled,ST VINCENT SETON SPECIALTY HOSP-LAF     ,1501 HARTFORD STREET                    ,,LAFAYETTE                               ,IN                                      ,47904                                   ,TIPPECANOE                              ,,,,,,,,,,29,10585,3909,336,6076,,80.39,,127,9,188,,,,,,,
152024,01-FEB-13,31-JAN-14,As Submitted,RH OF NORTHWEST INDIANA  LLC            ,4321 FIR STREET                         ,,EAST CHICAGO                            ,IN                                      ,46312                                   ,LAKE                                    ,,,,,,,,,,61,22265,10095,,13381,,128.04,,403,,535,,,,,,,
152025,01-SEP-13,31-AUG-14,Settled,CENTRAL INDIANA-AMG SPECIALTY HOSPIT    ,2401 W. UNIVERSITY AVE  8TH FLOOR N     ,,MUNCIE                                  ,IN                                      ,47303                                   ,DELAWARE                                ,,,,,,,,,,32,11680,6604,4,7970,,63.36,,258,1,309,,,,,,,
152026,01-NOV-12,31-DEC-13,Settled,PHYSICIANS HOSPITAL  LLC                ,1625 E. JEFFERSON BLVD                  ,,MISHAWAKA                               ,IN                                      ,46545-7103                              ,ST. JOSEPH                              ,,,,,,,,,,30,10950,6741,,8147,,83.47,,250,,291,,,,,,,
152027,01-NOV-12,31-OCT-13,Settled,VIBRA HOSP FORT WAYNE                   ,2200 RANDALLIA DRIVE                    ,5TH FLOOR                               ,FORT WAYNE                              ,IN                                      ,46805-4638                              ,ALLEN                                   ,,,,,,,,,,48,17520,3225,131,5552,,54.3,,119,4,181,,,,,,,
152028,01-NOV-12,31-OCT-13,Settled,VIBRA HOSPITAL OF NORTHWEST INDIANA     ,9509 GEORGIA STREET                     ,,CROWN POINT                             ,IN                                      ,46307-6518                              ,LAKE                                    ,,,,,,,,,,40,14600,10683,,13433,,116,,409,,470,,,,,,,
153025,01-JAN-13,31-DEC-13,Settled,HEALTHSOUTH DEACONESS REHABILITATION    ,4100 COVERT AVENUE                      ,,EVANSVILLE                              ,IN                                      ,47714                                   ,VANDENBURGH                             ,,,,,,,,,,85,29275,19370,697,24534,,217.09,,1349,96,1739,,,,,,,
153028,01-JAN-13,31-DEC-13,Settled,REHABILITATION HOSPITAL OF INDIANA      ,4141 SHORE DRIVE                        ,,INDIANAPOLIS                            ,IN                                      ,46254                                   ,MARION                                  ,,,,,,,,,3871,91,33215,9253,2721,21921,3,301.12,,625,140,1330,,,,,,,
153030,01-OCT-12,30-SEP-13,Settled,REHABILITATION HOSPITAL OF FT WAYNE     ,7970 WEST JEFFERSON BOULEVARD           ,,FORT WAYNE                              ,IN                                      ,46804-                                  ,ALLEN                                   ,,,,,,,,,,36,13140,2952,446,6269,,85,,249,28,497,,,,,,,
153037,01-JAN-13,31-DEC-13,Settled,SOUTHERN INDIANA REHAB HOSPITAL         ,3104 BLACKISTON BOULEVARD               ,,NEW ALBANY                              ,IN                                      ,47150                                   ,FLOYD                                   ,,,,,,,,,,34,12410,5811,339,8009,,167.37,,472,29,668,,,,,,,
153039,01-JAN-13,31-DEC-13,Settled,COMMUNITY HRH SPECIALITY HOSPITAL       ,829 NORTH DIXON ROAD                    ,,KOKOMO                                  ,IN                                      ,46901                                   ,HOWARD                                  ,,,,,,,,,,30,10950,4229,97,5686,,140.26,,433,10,568,,,,,,,
153042,18-APR-13,31-DEC-13,Settled,LAFAYETTE REGIONAL REHABILITATION HO    ,950 PARK EAST BLVD                      ,,LAFAYETTE                               ,IN                                      ,47905                                   ,TIPPECANOE                              ,,,,,,,,,,40,10320,2967,325,4498,,116.93,,236,16,341,,,,,,,
153043,16-JUL-13,31-DEC-13,Settled,INDIANAPOLIS REHAB HOSPITAL             ,7343 CLEAR VISTA DRIVE                  ,,INDIANAPOLIS                            ,IN                                      ,46256                                   ,,,,,,,,,,,50,8450,1880,171,3744,,79.32,,160,10,298,,,,,,,
154005,01-JAN-13,31-DEC-13,Settled,RIVER BEND HOSPITAL                     ,2900 NORTH RIVER ROAD                   ,,WEST LAFAYETTE                          ,IN                                      ,47906-                                  ,TIPPECANOE                              ,,,,,,,,,,16,5840,1020,612,3917,,36.51,,136,126,715,,,,,,,
154008,01-JUL-13,30-JUN-14,Settled,LARUE D CARTER MEMORIAL HOSPITAL        ,2601 COLD SPRING ROAD                   ,,INDIANPOLIS                             ,IN                                      ,46222                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154009,01-JUL-13,30-JUN-14,Settled,HAMILTON CENTER  INC.                   ,620 EIGHTH AVENUE                       ,,TERRE HAUTE                             ,IN                                      ,47804                                   ,VIGO                                    ,,,,,,,,,,16,5840,1614,1031,4851,,474,,188,136,693,35,,,,,,
154011,01-JUL-13,30-JUN-14,Settled,COMMUNITY MENTAL HEALTH CENTER          ,285 BIELBY ROAD                         ,,LAWRENCEBURG                            ,IN                                      ,47025                                   ,DEARBORN                                ,,,,,,,,,,16,5840,634,502,2389,,230,,98,92,490,,,,,,,
154014,01-JUL-13,30-JUN-14,Settled,THE OTIS R. BOWEN CENTER                ,850 N. HARRISON                         ,,WARSAW                                  ,IN                                      ,46580-                                  ,KOSCIUSKO                               ,,,,,,,,,,16,5840,750,328,3126,,736,,217,92,1023,,,,,,,
154018,01-JUL-13,30-JUN-14,Settled,RICHMOND STATE HOSPITAL                 ,498 N.W. 18TH                           ,,RICHMOND                                ,IN                                      ,47374-                                  ,WAYNE                                   ,,,,,,,,,,213,77745,160,8271,72302,,425.73,,7,1,9,,,,,,,
154019,01-JUL-13,30-JUN-14,Settled,MADISON STATE HOSPITAL                  ,711 GREEN ROAD                          ,,MADISON                                 ,IN                                      ,47250-                                  ,JEFFERSON                               ,,,,,,,,,,150,54750,391,6186,39102,,287.2,,16,6,54,,,,,,,
154020,01-JUL-13,30-JUN-14,Settled,REGIONAL MENTAL HEALTH CENTER           ,8555 TAFT STREET                        ,,MERRILLVILLE                            ,IN                                      ,46410                                   ,LAKE                                    ,,,,,,,,,,16,5840,1654,542,4274,,362.92,,138,76,433,11,,,,,,
154021,01-JUL-13,30-JUN-14,Settled,GRANT BLACKFORD MENTAL HEALTH  INC.     ,505 WABASH AVENUE                       ,,MARION                                  ,IN                                      ,46952-                                  ,GRANT                                   ,,,,,,,,,,16,5840,497,886,1916,,153.58,,75,294,481,,,,,,,
154024,01-AUG-13,31-JUL-14,Settled,VALLE VISTA                             ,898 EAST MAIN STREET                    ,,GREENWOOD                               ,IN                                      ,46143                                   ,JOHNSON                                 ,,,,,,,,,,68,24820,2844,886,11630,,110.94,,349,153,2103,,,,,,,
154031,01-JUL-13,30-JUN-14,Settled,OAKLAWN PSYCHIATRIC CENTER  INC.        ,330 LAKEVIEW DRIVE                      ,809                                     ,GOSHEN                                  ,IN                                      ,46527-0809                              ,ELKHART                                 ,,,,,,,,,,16,5840,1280,686,5178,,750.77,,160,102,805,,,,,,,
154035,01-JUL-13,30-JUN-14,Settled,FOUR COUNTY COUNSELING CENTER           ,1015 MICHIGAN AVENUE                    ,,LOGANSPORT                              ,IN                                      ,46947-                                  ,CASS                                    ,,,,,,,,,,16,5840,757,396,2640,,246,,103,64,441,,,,,,,
154041,01-JAN-13,31-DEC-13,Settled,BHC MEADOWS HOSPITAL                    ,3600 NORTH PROW ROAD                    ,,BLOOMINGTON                             ,IN                                      ,47404                                   ,MONROE                                  ,,,,,,,,,,37,13505,382,1208,7625,,87.89,,62,178,1171,,,,,,,
154047,01-SEP-13,31-AUG-14,Settled,MICHIANA BEHAVIORAL HEALTH CTR          ,1800 NORTH OAK ROAD                     ,,PLYMOUTH                                ,IN                                      ,46563                                   ,MARSHAL                                 ,,,,,,,,,,51,18615,491,1638,9179,,94.75,,75,209,1352,,,,,,,
154050,01-JUL-13,30-JUN-14,Settled,NORTHEASTERN CENTER                     ,220 S. MAIN ST.                         ,,KENDALLVILLE                            ,IN                                      ,46755-                                  ,NOBLE                                   ,,,,,,,,,,16,5840,638,354,2866,,178.67,,100,82,671,,,,,,,
154051,01-JAN-13,31-DEC-13,Settled,WELLSTONE                               ,2700 VISSING PARK ROAD                  ,,JEFFERSONVILLE                          ,IN                                      ,47130                                   ,CLARK                                   ,,,,,,,,,,88,32120,11006,1487,24765,,173.94,,827,135,3033,,,,,,,
154052,01-JUL-13,30-JUN-14,Settled,PORTER-STARKE SERVICES  INC             ,601 WALL ST                             ,,VALPARAISO                              ,IN                                      ,46385-                                  ,PORTER                                  ,,,,,,,,,,16,5840,706,695,3006,,192.69,,145,147,728,37,,,,,,
154053,01-JUL-13,30-JUN-14,Settled,MERIDIAN HEALTH SERVICES CORP.          ,240 N. TILLOTSON AVE                    ,,MUNCIE                                  ,IN                                      ,47304                                   ,DELAWARE                                ,,,,,,,,,,20,7300,2937,1,4324,,697.6,,263,1,425,,,,,,,
154054,01-JAN-13,31-DEC-13,Settled,HARSHA BEHAVIORAL CENTER                ,1420 EAST CROSSING BLVD                 ,,TERRE HAUTE                             ,IN                                      ,47802                                   ,VIGO                                    ,,,,,,,,,,44,16060,3708,6656,13121,,100.86,,293,963,1424,,,,,,,
154055,01-JAN-13,31-DEC-13,Settled,BRENTWOOD MEADOWS                       ,4488 ROSLIN ROAD                        ,,NEWBURGH                                ,IN                                      ,47630                                   ,WARRICK                                 ,,,,,,,,,,48,17520,2514,9,8769,,71.76,,231,3,1928,,,,,,,
154056,01-JUL-13,30-JUN-14,Settled,EVANSVILLE STATE HOSPITAL               ,3400 LINCOLN AVENUE                     ,,EVANSVILLE                              ,IN                                      ,47714                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154057,01-JAN-13,31-DEC-13,Settled,OPTIONS BEHAV HEALTH SYSTEM             ,5602 CAITO DRIVE                        ,,INDIANAPOLIS                            ,IN                                      ,46226                                   ,MARION                                  ,,,,,,,,,,40,14600,2288,,6319,,123.2,,212,227,832,,,,,,,
