PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
050043,01-JAN-12,31-DEC-12,Settled,SUMMIT MEDICAL CENTER                   ,350 HAWTHORNE AVENUE                    ,,OAKLAND                                 ,CA                                      ,94609-                                  ,ALAMEDA                                 ,,,,15308610,,,.2562,,,351,128466,24563,178,57794,,1669.9,,4794,39,12345,,,,,,,
050045,01-JUL-12,30-JUN-13,Settled w/Audit,EL CENTRO REG. MED. CTR.                ,1415 ROSS AVE.                          ,,EL CENTRO.                              ,CA                                      ,92243-                                  ,IMPERIAL                                ,,,,7623491,,,.4032,,,165,60225,10774,7569,26453,,800.62,,2193,1700,6347,,,,,,,
050046,01-JAN-12,31-DEC-12,Settled,OJAI VALLEY COMMUNITY HOSPITAL          ,1306 MARICOPA HIGHWAY                   ,,OJAI                                    ,CA                                      ,93023                                   ,VENTURA                                 ,,,,,,,,,,37,13542,1164,31,2527,,117,,316,31,747,,,,,,,
050047,01-JAN-12,31-DEC-12,Amended,CALIFORNIA PACIFIC MEDICAL CENTER       ,BUCHANAN AND CLAY STREETS               ,7999                                    ,SAN FRANCISCO                           ,CA                                      ,94120-                                  ,SAN FRANCISCO                           ,9228180,,,12206341,,,.1663,3009897,766636,468,171288,28524,221,106016,85.15,2646.47,,5345,12,20103,,,,,,698,
050054,01-JUL-12,30-JUN-13,Settled,SAN GORGONIO MEMORIAL                   ,600 NORTH HIGHLAND SPRINGS AVE          ,,BANNING                                 ,CA                                      ,92220-                                  ,SAN BERNARDINO                          ,,,,761012,,,.12,,,61,22265,3958,919,13892,,348.11,,769,195,3283,,,,,,,
050055,01-JAN-12,31-DEC-12,Settled,ST. LUKES HOSPITAL                      ,3555 CESAR CHAVEZ STREET                ,,SAN FRANCISCO                           ,CA                                      ,94110-                                  ,SAN FRANCISCO                           ,82282,,,4818920,,,.4612,35321,8046,141,43920,5505,3340,16930,1.51,487.23,,916,3,3666,,,,,,,
050056,01-JUL-12,30-JUN-13,Reopened,ANTELOPE VALLEY HOSPITAL                ,1600 WEST AVENUE J                      ,,LANCASTER                               ,CA                                      ,93534                                   ,LOS ANGELES                             ,,,,12249580,,,.327,,,399,145675,25383,12817,103355,,2010.3,,3583,2438,21093,,,,,,,
050057,01-JUL-12,30-JUN-13,Reopened,KAWEAH DELTA MEDICAL CENTER             ,400 W. MINERAL KING AVE.                ,,VISALIA                                 ,CA                                      ,93291-6237                              ,TULARE                                  ,,,,16543388,,,.2495,,,403,147095,35641,13381,90478,,2754.64,,6300,1814,18438,,,,687,19,1959,481
050058,01-JUL-12,30-JUN-13,Settled,GLENDALE MEMORIAL HOSPITAL & HLTH CT    ,1420 SOUTH CENTRAL AVE                  ,,GLENDALE                                ,CA                                      ,91204-                                  ,LOS ANGELES                             ,,,,19484249,,,.6017,,,241,87965,19272,13231,49280,,939,,3292,2215,9960,,,,,4,,180
050060,01-SEP-12,31-AUG-13,Reopened,COMMUNITY REGIONAL MEDICAL CENTER       ,2823 FRESNO STREET                      ,1232                                    ,FRESNO                                  ,CA                                      ,93721-1324                              ,FRESNO                                  ,10477983,,,33723211,,,.4291,2149650,1279497,655,239075,42846,41552,205581,205.3,4113.16,,7454,15404,34309,,,,,176,,593
050063,01-JAN-12,31-DEC-12,Settled w/Audit,HOLLYWOOD PRESBYTERIAN MEDICAL CNTR     ,1300 NORTH VERMONT AVENUE               ,,LOS ANGELES                             ,CA                                      ,90027                                   ,LOS ANGELES                             ,,,,23753513,,,.7811,,,317,116022,17817,22893,66895,3.02,999,,2894,6027,17327,,,,,8,,443
050067,01-JUL-12,30-JUN-13,Settled,OAK VALLEY DISTRICT HOSPITAL            ,350 SOUTH OAK STREET                    ,,OAKDALE                                 ,CA                                      ,95361-                                  ,STANISLAUS                              ,,,,322638,,,.12,,,35,12775,1491,755,4958,,268.68,,331,160,1220,,,,,,,
050069,01-JUL-12,30-JUN-13,Settled w/Audit,ST. JOSEPH HOSPITAL OF ORANGE           ,1100 WEST STEWART DRIVE                 ,5600                                    ,ORANGE                                  ,CA                                      ,92863-5600                              ,UNITED STATES                           ,,,,7126592,,,.1446,,,343,125195,17482,10228,76809,,2552.82,,3866,2748,17820,,,,,,2286,
050070,01-JAN-12,31-DEC-12,Settled,KFH - SOUTH SAN FRANCISCO               ,1200 EL CAMINO REAL                     ,,SOUTH SAN FRANCISCO                     ,CA                                      ,94080-                                  ,SAN MATEO                               ,2950,,,,,,,3518,1623,120,43920,1127,37,21130,.46,660,,240,4,5626,,,,,,,
050071,01-JAN-12,31-DEC-12,Settled,KFH - SANTA CLARA                       ,700 LAURENCE EXPRESSWAY                 ,,SANTA CLARA                             ,CA                                      ,95051-                                  ,SANTA CLARA                             ,13310726,,,,,,,1897229,759835,327,119682,2945,701,92521,67.68,2008,,536,100,21574,,,,,,,
050072,01-JAN-12,31-DEC-12,Reopened,KFH - WALNUT CREEK                      ,1425 SOUTH MAIN STREET                  ,,WALNUT CREEK                            ,CA                                      ,94596-                                  ,CONTRA COSTA                            ,1157420,,,,,,,160072,80744,233,85278,1897,295,64895,6.97,1480,,391,52,14823,,,,,,,
050073,01-JAN-12,31-DEC-12,Settled,KFH - VALLEJO                           ,975 SERRANO DRIVE                       ,,VALLEJO                                 ,CA                                      ,94589-                                  ,SOLANO                                  ,496063,,,,,,,116763,34483,196,71736,2908,221,37740,4.9,1404,,593,43,9105,,,,,,,964
050075,01-JAN-12,31-DEC-12,Settled,KFH - OAKLAND                           ,280 W. MACARTHUR                        ,,OAKLAND                                 ,CA                                      ,94611                                   ,OAKLAND                                 ,9322822,,,,,,,1948409,1028479,391,143106,3774,1100,79785,98.95,2201,,747,203,16835,,,,,,,
050076,01-JAN-12,31-DEC-12,Settled,KFH - SAN FRANCISCO                     ,2425 GEARY BOULEVARD                    ,,SAN FRANCISCO                           ,CA                                      ,94115-                                  ,SAN FRANCISCO                           ,11016036,,,,,,,1750265,585620,236,86376,1615,448,60710,73.71,1471,,324,88,12755,,,,,,,
050077,01-OCT-11,30-SEP-12,Reopened,SCRIPPS MERCY HOSPITAL                  ,4077 FIFTH AVENUE                       ,,SAN DIEGO                               ,CA                                      ,92103                                   ,SAN DIEGO                               ,8293973,,,25161514,,,.3462,3265850,785319,548,200568,41131,35091,144541,86.05,3118.65,,7561,4640,31301,,,,439,,1908,
050078,01-JAN-12,31-DEC-12,Settled,PROVIDENCE LTTL CO MARY MC SAN PEDRO    ,1300 W SEVENTH STREET                   ,,SAN PEDRO                               ,CA                                      ,90732-                                  ,LOS ANGELES                             ,,,,2335775,,,.1708,,,138,50508,8411,3381,27371,,676.28,,1517,662,6441,,,,10,15,574,281
050079,01-JAN-12,31-DEC-12,Settled,DOCTORS MEDICAL CENTER                  ,2000 VALE ROAD                          ,,SAN PABLO                               ,CA                                      ,94806                                   ,CONTRA COSTA                            ,,,,6900249,,,.2621,,,176,64416,12007,2661,27528,,714.51,,2429,549,6000,,,,,,,
050082,01-JUL-12,30-JUN-13,Settled w/Audit,ST. JOHNS REGIONAL MEDICAL CENTER       ,1600 NORTH ROSE AVENUE                  ,,CAMARILLO                               ,CA                                      ,93030                                   ,VENTURA                                 ,,,,9883207,,,.2675,,,242,88330,17444,10076,49355,,996,,3350,1678,10543,,,,,7,,359
050084,01-JUL-12,30-JUN-13,Reopened,ST. JOSEPHS MEDICAL CENTER              ,1800 N. CALIFORNIA STREET               ,,STOCKTON                                ,CA                                      ,95204                                   ,SAN JOAQUIN                             ,141364,,,16068794,,,.2882,,,359,131035,26558,8235,73842,3.08,1888.27,,5409,1275,15232,,,,,,,
050089,01-JUL-12,30-JUN-13,Settled,COMMUNITY HOSPITAL OF SAN BERNARDINO    ,1805 MEDICAL CENTER DRIVE               ,,SAN BERNARDINO                          ,CA                                      ,92411                                   ,SAN BERNARDINO                          ,,,,4772251,,,.6554,,,200,73000,4948,11391,32703,,862,,857,2481,7754,,,,1712,,3800,
050090,01-JUL-12,30-JUN-13,Settled,SONOMA VALLEY HEALTH CARE DISTRICT      ,347 ANDRIEUX STREET                     ,,SONOMA                                  ,CA                                      ,94576                                   ,SONOMA                                  ,,,,712184,,,.0923,,,56,20440,2638,628,5335,,263.43,,665,137,1366,,,,,,,
050091,01-JAN-12,14-SEP-12,Reopened,COMMUNITY AND MISSION HOSPITAL OF H     ,2623 E SLAUSON AVENUE                   ,,HUNTINGTON PARK                         ,CA                                      ,90255-                                  ,LOS ANGELES                             ,,,,386507,,,.12,,,78,20124,1729,1032,7883,,289.11,,486,362,2916,,,,,,,
050091,15-SEP-12,31-DEC-12,Settled,COMMUNITY AND MISSION HOSPITAL OF H     ,2623 E SLAUSON AVENUE                   ,,HUNTINGTON PARK                         ,CA                                      ,90255-                                  ,LOS ANGELES                             ,,,,141495,,,.12,,,78,8424,628,303,3255,,289.11,,183,127,973,,,,,,,
050093,01-JUL-12,30-JUN-13,Reopened,ST. AGNES MEDICAL CENTER                ,1303 E. HERNDON AVENUE                  ,,FRESNO                                  ,CA                                      ,93720                                   ,FRESNO                                  ,,,,19728803,,,.2136,,,436,159140,47296,10260,97654,,2301.69,,9323,18,22429,,,,,,,
050096,01-JAN-12,31-DEC-12,Settled,DOCTORS HOSPITAL OF WEST COVINA         ,725 S. ORANGE AVE.                      ,,WEST COVINA                             ,CA                                      ,91790                                   ,LOS ANGELES                             ,44884,,,38067,,,.0517,80254,62142,13,9308,292,3,532,,80.18,,64,1,139,,,,,,,
050099,01-JAN-12,31-DEC-12,Settled,SAN ANTONIO COMMUNITY HOSPITAL          ,999 SAN BERNARDINO ROAD                 ,,UPLAND                                  ,CA                                      ,91786                                   ,SAN BERNARDINO                          ,,,,2676634,,,.0775,,,279,102114,15275,4419,60050,,1643.11,,3311,534,15176,,,,,,,
050100,01-OCT-11,30-SEP-12,Settled w/Audit,SHARP MEMORIAL HOSPITAL                 ,7901 FROST STREET                       ,,SAN DIEGO                               ,CA                                      ,92123-                                  ,SAN DIEGO                               ,,,,12842415,,,.2297,,,818,299388,26609,30129,154000,,3304,,5058,3280,30465,,,,,32,,419
050101,01-JAN-12,31-DEC-12,Settled,SUTTER SOLANO MEDICAL CENTER            ,300 HOSPITAL DRIVE                      ,,VALLEJO                                 ,CA                                      ,94589-2574                              ,SOLANO                                  ,,,,5031363,,,.326,,,102,37332,6099,1921,19120,,439.66,,1360,340,4932,,,,,,,
050102,01-JAN-12,31-DEC-12,Reopened,PARKVIEW COMMUNITY HOSPITAL             ,3865 JACKSON STREET                     ,,RIVERSIDE                               ,CA                                      ,92503                                   ,RIVERSIDE                               ,,,,5842722,,,.378,,,193,70638,10230,10700,45115,,961.44,,1549,1970,9835,,,,,,,
